Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1690899092.3795528,17578,1690899092,379490590,world,3.566561698913574,3.7346019744873047,0.3023006021976471,0.006876347120851278,-0.014777816832065582,-0.013255968689918518,-0.9997792840003967
1690899092.3895729,17579,1690899092,389506975,world,3.5659918785095215,3.7346251010894775,0.3028951585292816,0.007948211394250393,-0.008034185506403446,-0.013353937305510044,-0.9998470544815063
1690899092.399598,17580,1690899092,399513756,world,3.5655641555786133,3.7345850467681885,0.3034369647502899,0.007912895642220974,-0.005158248823136091,-0.013723205775022507,-0.9998612403869629
1690899092.4095721,17581,1690899092,409489819,world,3.565305233001709,3.7345597743988037,0.3039639890193939,0.006609425414353609,-0.0034536581952124834,-0.014488846063613892,-0.9998672008514404
1690899092.4195561,17582,1690899092,419487596,world,3.5654335021972656,3.734666109085083,0.30432915687561035,0.007607387378811836,-0.005640433635562658,-0.013507331721484661,-0.9998639225959778
1690899092.4295144,17583,1690899092,429455441,world,3.565089702606201,3.7345221042633057,0.30498528480529785,0.00635467329993844,-0.0010857844026759267,-0.014245144091546535,-0.9998777508735657
1690899092.4395227,17584,1690899092,439469588,world,3.5650100708007812,3.7344813346862793,0.30552420020103455,0.006251513492316008,-0.0012391298078000546,-0.014309123158454895,-0.999877393245697
1690899092.449558,17585,1690899092,449490272,world,3.5650479793548584,3.734501361846924,0.3058982789516449,0.00567362317815423,-0.0020407787524163723,-0.015469702892005444,-0.9998622536659241
1690899092.459549,17586,1690899092,459486225,world,3.5654795169830322,3.7345950603485107,0.30608823895454407,0.005774825811386108,-0.010376844555139542,-0.014358214102685452,-0.9998264312744141
1690899092.469526,17587,1690899092,469473757,world,3.5656678676605225,3.734548568725586,0.30660051107406616,0.004854188300669193,-0.016214219853281975,-0.012507976964116096,-0.9997785091400146
1690899092.479559,17588,1690899092,479486619,world,3.5656239986419678,3.734534740447998,0.30707287788391113,0.004231703467667103,-0.017271950840950012,-0.011864370666444302,-0.9997714757919312
1690899092.4895465,17589,1690899092,489485665,world,3.5655226707458496,3.7344491481781006,0.30762752890586853,0.0035452444572001696,-0.01690784841775894,-0.011718873865902424,-0.9997820854187012
1690899092.4995599,17590,1690899092,499490386,world,3.5655620098114014,3.734466075897217,0.30800628662109375,0.0033922281581908464,-0.016299406066536903,-0.013596586883068085,-0.9997689723968506
